success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,rt,stimulus,response,part,slider_start,ID,set_ID,prob,amount,last_location,actual_choice,actual_EV,binary_id,trinary_id,catch,A_key,D_key,choice_prob,choice_amount,potential_prize_prob,potential_prize_amount,won_prize,remaining_budget,total_prize
,,,,,html-keyboard-response,215,502379,0.0-25.0-2.1,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,216,503384,0.0-25.0-0.2,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,7,"6B,18B,22C,24C,29A",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,217,506924,0.0-25.0-1.2,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3538,"
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",2,evaluation,35,7,"6B,18B,22C,24C,29A",75,11,3,,,,,,,,,,,,,,
,,,,,html-keyboard-response,218,508120,0.0-25.0-2.2,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,219,509128,0.0-25.0-0.3,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,26,"2B,16A",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,220,513130,0.0-25.0-1.3,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,72,26,"2B,16A",45,71,7,,,,,,,,,,,,,,
,,,,,html-keyboard-response,221,514537,0.0-25.0-2.3,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,222,515539,0.0-25.0-0.4,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,20,"10C,13A,19C,21B",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,223,519156,0.0-25.0-1.4,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3615,"
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",7,evaluation,33,20,"10C,13A,19C,21B",40,58,8,,,,,,,,,,,,,,
,,,,,html-keyboard-response,224,519845,0.0-25.0-2.4,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,225,520861,0.0-25.0-0.5,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,18,"11B,19B,24A,26A",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,226,523899,0.0-25.0-1.5,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3038,"
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",12,evaluation,13,18,"11B,19B,24A,26A",75,43,13,,,,,,,,,,,,,,
,,,,,html-keyboard-response,227,525254,0.0-25.0-2.5,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,228,526264,0.0-25.0-0.6,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,25,"1B,3B,4A",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,229,530270,0.0-25.0-1.6,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,53,25,"1B,3B,4A",50,64,16,,,,,,,,,,,,,,
,,,,,html-keyboard-response,230,531047,0.0-25.0-2.6,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,231,532049,0.0-25.0-0.7,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,1,"6C,29B,30C",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,232,535468,0.0-25.0-1.7,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3417,"
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",0,evaluation,45,1,"6C,29B,30C",25,4,1,,,,,,,,,,,,,,
,,,,,html-keyboard-response,233,536836,0.0-25.0-2.7,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,234,537852,0.0-25.0-0.8,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,29,"8C,19A,24B",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,235,541140,0.0-25.0-1.8,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3286,"
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",10,evaluation,70,29,"8C,19A,24B",65,76,11,,,,,,,,,,,,,,
,,,,,html-keyboard-response,236,542218,0.0-25.0-2.8,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,237,543227,0.0-25.0-0.9,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,8,"14C,17A,20C,27A",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,238,547124,0.0-25.0-1.9,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3895,"
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",0,evaluation,54,8,"14C,17A,20C,27A",20,16,1,,,,,,,,,,,,,,
,,,,,html-keyboard-response,239,548568,0.0-25.0-2.9,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,240,549573,0.0-25.0-0.10,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,6,"14B,21C,25C",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,241,553575,0.0-25.0-1.10,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,17,6,"14B,21C,25C",45,11,3,,,,,,,,,,,,,,
,,,,,html-keyboard-response,242,554740,0.0-25.0-2.10,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,243,555749,0.0-25.0-0.11,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,30,9B,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,244,559760,0.0-25.0-1.11,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,65,30,9B,40,79,8,,,,,,,,,,,,,,
,,,,,html-keyboard-response,245,560277,0.0-25.0-2.11,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,246,561279,0.0-25.0-0.12,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,9,"14A,23A",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,247,565294,0.0-25.0-1.12,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,27,9,"14A,23A",25,18,3,,,,,,,,,,,,,,
,,,,,html-keyboard-response,248,566314,0.0-25.0-2.12,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,249,567325,0.0-25.0-0.13,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,11,"3C,20A,22A",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,250,570243,0.0-25.0-1.13,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,2918,"
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",4,evaluation,28,11,"3C,20A,22A",30,36,5,,,,,,,,,,,,,,
,,,,,html-keyboard-response,251,571095,0.0-25.0-2.13,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,252,572098,0.0-25.0-0.14,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,10,"2C,16C,22B,28A",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,253,575475,0.0-25.0-1.14,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,3376,"
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",4,evaluation,3,10,"2C,16C,22B,28A",50,18,5,,,,,,,,,,,,,,
,,,,,html-keyboard-response,254,576642,0.0-25.0-2.14,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,255,577645,0.0-25.0-0.15,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,2,"4C,17B",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,256,580027,0.0-25.0-1.15,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,2381,"
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",0,evaluation,56,2,"4C,17B",50,4,1,,,,,,,,,,,,,,
,,,,,html-keyboard-response,257,581428,0.0-25.0-2.15,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,258,582436,0.0-25.0-0.16,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,5,"12A,27B,28B,30B",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,259,586448,0.0-25.0-1.16,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,51,5,"12A,27B,28B,30B",25,11,2,,,,,,,,,,,,,,
,,,,,html-keyboard-response,260,587926,0.0-25.0-2.16,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,261,588934,0.0-25.0-0.17,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,24,"6A,21A",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,262,592943,0.0-25.0-1.17,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,17,24,"6A,21A",25,64,5,,,,,,,,,,,,,,
,,,,,html-keyboard-response,263,593793,0.0-25.0-2.17,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,264,594803,0.0-25.0-0.18,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,28,8B,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,265,598814,0.0-25.0-1.18,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,42,28,8B,75,71,19,,,,,,,,,,,,,,
,,,,,html-keyboard-response,266,599472,0.0-25.0-2.18,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
,,,,,html-slider-response,267,600475,0.0-25.0-0.19,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,1000,"
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>",-,viewing,0,16,"1A,15A,26C",,,,,,,,,,,,,,,,,
,,,,,html-slider-response,268,604482,0.0-25.0-1.19,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>",null,evaluation,29,16,"1A,15A,26C",65,39,8,,,,,,,,,,,,,,
,,,,,html-keyboard-response,269,605110,0.0-25.0-2.19,e945a69c-3c1d-47e5-8dcc-c414004fbdc8,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,,,
