success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,rt,stimulus,response,part,slider_start,ID,set_ID,prob,amount,last_location,actual_choice,actual_EV,binary_id,trinary_id,catch,A_key,D_key,choice_prob,choice_amount,total_prize
,,,,,html-keyboard-response,403,875114,0.0-36.0-1.16,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3045,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,A,31.95,16,16,0,A,B,45,71,
,,,,,html-keyboard-response,404,876504,0.0-36.0-0.17,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,405,878706,0.0-36.0-1.17,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2201,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>60%</span>
                    </p>",a,binary,,,,,,,B,33.55,7,7,0,B,A,55,61,
,,,,,html-keyboard-response,406,879432,0.0-36.0-0.18,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,407,883890,0.0-36.0-1.18,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,4457,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>25%</span>
                    </p>",d,binary,,,,,,,A,16,6,6,0,B,A,25,64,
,,,,,html-keyboard-response,408,884947,0.0-36.0-0.19,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,409,887866,0.0-36.0-1.19,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2918,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                    </p>",d,binary,,,,,,,B,3,12,12,0,A,B,75,4,
,,,,,html-keyboard-response,410,888394,0.0-36.0-0.20,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,411,896186,0.0-36.0-1.20,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,7790,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>75%</span>
                    </p>",d,binary,,,,,,,A,32.25,26,26,0,B,A,75,43,
,,,,,html-keyboard-response,412,897490,0.0-36.0-0.21,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,413,898881,0.0-36.0-1.21,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1390,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>70%</span>
                    </p>",a,binary,,,,,,,A,27.45,10,10,0,A,B,45,61,
,,,,,html-keyboard-response,414,900274,0.0-36.0-0.22,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,415,902689,0.0-36.0-1.22,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2414,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>50%</span>
                    </p>",a,binary,,,,,,,A,10.8,22,22,0,A,B,30,36,
,,,,,html-keyboard-response,416,903467,0.0-36.0-0.23,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,417,905498,0.0-36.0-1.23,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2030,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,A,27.45,11,11,0,A,B,45,61,
,,,,,html-keyboard-response,418,906420,0.0-36.0-0.24,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,419,910811,0.0-36.0-1.24,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,4381,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪79</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>65%</span>
                    </p>",a,binary,,,,,,,B,53.25,8,8,0,B,A,75,71,
,,,,,html-keyboard-response,420,912234,0.0-36.0-0.25,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,421,913996,0.0-36.0-1.25,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1761,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>60%</span>
                    </p>",a,binary,,,,,,,B,31.95,2,2,0,B,A,45,71,
,,,,,html-keyboard-response,422,914668,0.0-36.0-0.26,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,423,917164,0.0-36.0-1.26,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2495,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪16</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>50%</span>
                    </p>",d,binary,,,,,,,B,2,17,17,0,A,B,50,4,
,,,,,html-keyboard-response,424,918156,0.0-36.0-0.27,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,425,921228,0.0-36.0-1.27,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3071,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>50%</span>
                    </p>",d,binary,,,,,,,B,32,1,1,0,A,B,50,64,
,,,,,html-keyboard-response,426,922051,0.0-36.0-0.28,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,427,926044,0.0-36.0-1.28,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3992,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>75%</span>
                    </p>",d,binary,,,,,,,B,3,20,20,0,A,B,75,4,
,,,,,html-keyboard-response,428,927136,0.0-36.0-0.29,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,429,929380,0.0-36.0-1.29,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2243,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>55%</span>
                    </p>",d,binary,,,,,,,B,39.05,5,5,0,A,B,55,71,
,,,,,html-keyboard-response,430,930382,0.0-37.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,431,931452,0.0-38.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1069,"<p>הפסקה.
          <br>לחצו כדי להמשיך.</p>", ,scan_wait,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,432,932519,0.0-39.0-0.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,433,935180,0.0-39.0-1.0,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2659,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>45%</span>
                    </p>",d,binary,,,,,,,A,31.95,16,16,0,B,A,45,71,
,,,,,html-keyboard-response,434,936464,0.0-39.0-0.1,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,435,938988,0.0-39.0-1.1,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2523,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>55%</span>
                    </p>",d,binary,,,,,,,B,33.55,7,7,0,A,B,55,61,
,,,,,html-keyboard-response,436,940332,0.0-39.0-0.2,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,437,945147,0.0-39.0-1.2,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,4814,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪16</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>20%</span>
                    </p>",a,binary,,,,,,,B,2.75,27,27,0,B,A,25,11,
,,,,,html-keyboard-response,438,945758,0.0-39.0-0.3,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,439,953852,0.0-39.0-1.3,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,8093,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪39</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>65%</span>
                    </p>",a,binary,,,,,,,B,25.8,15,15,0,B,A,60,43,
,,,,,html-keyboard-response,440,954670,0.0-39.0-0.4,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,441,957564,0.0-39.0-1.4,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2893,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>75%</span>
                    </p>",d,binary,,,,,,,A,32.25,26,26,0,B,A,75,43,
,,,,,html-keyboard-response,442,958933,0.0-39.0-0.5,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,443,960924,0.0-39.0-1.5,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1990,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,A,32,4,4,0,A,B,50,64,
,,,,,html-keyboard-response,444,961437,0.0-39.0-0.6,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,445,963796,0.0-39.0-1.6,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2358,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                    </p>",d,binary,,,,,,,A,8.25,29,29,1,B,A,75,11,
,,,,,html-keyboard-response,446,964650,0.0-39.0-0.7,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,447,967716,0.0-39.0-1.7,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3064,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>25%</span>
                    </p>",d,binary,,,,,,,A,16,21,21,0,B,A,25,64,
,,,,,html-keyboard-response,448,969125,0.0-39.0-0.8,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,449,972144,0.0-39.0-1.8,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3014,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>40%</span>
                    </p>",d,binary,,,,,,,A,23.2,13,13,0,B,A,40,58,
,,,,,html-keyboard-response,450,973162,0.0-39.0-0.9,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,451,977304,0.0-39.0-1.9,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,4140,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>25%</span>
                    </p>",a,binary,,,,,,,B,3,23,23,0,B,A,75,4,
,,,,,html-keyboard-response,452,978284,0.0-39.0-0.10,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,453,980823,0.0-39.0-1.10,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2538,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>45%</span>
                    </p>",d,binary,,,,,,,B,31.95,2,2,0,A,B,45,71,
,,,,,html-keyboard-response,454,982250,0.0-39.0-0.11,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,455,987616,0.0-39.0-1.11,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,5365,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪39</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>65%</span>
                    </p>",a,binary,,,,,,,B,32,1,1,0,B,A,50,64,
,,,,,html-keyboard-response,456,988161,0.0-39.0-0.12,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,457,990352,0.0-39.0-1.12,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2190,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>30%</span>
                    </p>",a,binary,,,,,,,B,3,20,20,0,B,A,75,4,
,,,,,html-keyboard-response,458,991378,0.0-39.0-0.13,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,459,994640,0.0-39.0-1.13,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,3261,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪79</span>
                      <span>₪71</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,A,51.35,8,8,0,A,B,65,79,
,,,,,html-keyboard-response,460,995271,0.0-39.0-0.14,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,461,996504,0.0-39.0-1.14,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1232,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪71</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>55%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,B,39.05,5,5,0,B,A,55,71,
,,,,,html-keyboard-response,462,997082,0.0-39.0-0.15,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,463,998920,0.0-39.0-1.15,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1837,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪76</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,B,49.4,24,24,0,B,A,65,76,
,,,,,html-keyboard-response,464,999797,0.0-39.0-0.16,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,465,1001615,0.0-39.0-1.16,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1817,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪43</span>
                      <span>₪76</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>65%</span>
                    </p>",d,binary,,,,,,,A,49.4,19,19,0,B,A,65,76,
,,,,,html-keyboard-response,466,1002799,0.0-39.0-0.17,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,467,1008488,0.0-39.0-1.17,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,5687,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>25%</span>
                    </p>",a,binary,,,,,,,B,4.95,14,14,0,B,A,45,11,
,,,,,html-keyboard-response,468,1009673,0.0-39.0-0.18,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,469,1012512,0.0-39.0-1.18,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2838,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>30%</span>
                      <span>50%</span>
                    </p>",a,binary,,,,,,,A,10.8,22,22,0,A,B,30,36,
,,,,,html-keyboard-response,470,1013512,0.0-39.0-0.19,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,471,1014992,0.0-39.0-1.19,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1479,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪18</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>50%</span>
                    </p>",d,binary,,,,,,,A,9,28,28,1,B,A,50,18,
,,,,,html-keyboard-response,472,1015981,0.0-39.0-0.20,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,473,1017392,0.0-39.0-1.20,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1410,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪16</span>
                      <span>₪4</span>
                    </p>
                    <p class=""lotteries"">
                      <span>20%</span>
                      <span>50%</span>
                    </p>",d,binary,,,,,,,B,2,17,17,0,A,B,50,4,
,,,,,html-keyboard-response,474,1018570,0.0-39.0-0.21,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,475,1020512,0.0-39.0-1.21,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1941,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>70%</span>
                    </p>",a,binary,,,,,,,B,32,3,3,0,B,A,50,64,
,,,,,html-keyboard-response,476,1021614,0.0-39.0-0.22,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,477,1024296,0.0-39.0-1.22,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,2681,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪64</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                    </p>",a,binary,,,,,,,A,16,6,6,0,A,B,25,64,
,,,,,html-keyboard-response,478,1025318,0.0-39.0-0.23,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,479,1031919,0.0-39.0-1.23,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,6600,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪58</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>45%</span>
                    </p>",d,binary,,,,,,,A,26.1,25,25,0,B,A,45,58,
,,,,,html-keyboard-response,480,1032523,0.0-39.0-0.24,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,481,1034200,0.0-39.0-1.24,320c3ad2-b2ad-4b68-81b8-648f6021ea3d,1675,"
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪61</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>45%</span>
                      <span>70%</span>
                    </p>",a,binary,,,,,,,A,27.45,10,10,0,A,B,45,61,
